"n","dd","d","all","ratio","date"
1.0995,1.1338,1.0517,1.0762,1.5409,2017-08-23
1.0762,1.0487,1.0836,1.0776,0.93853,2017-08-24
1.0924,1.0897,1.0653,1.0775,1.2655,2017-08-25
1.0766,1.0836,1.0627,1.0701,1.14,2017-08-26
NA,NA,1.0631,NA,NA,2017-08-27
1.1074,1.1096,1.0729,1.089,1.3155,2017-08-28
1.1373,1.1336,1.0495,1.0883,2.0207,2017-08-29
1.1327,1.1209,1.0631,1.0941,1.6982,2017-08-30
1.0893,1.0954,1.0678,1.0784,1.2065,2017-08-31
1.0697,1.0629,1.0405,1.0535,1.3787,2017-09-01
1.0835,1.0659,1.0557,1.0672,1.3013,2017-09-02
1.0663,1.0782,1.0548,1.0612,1.1259,2017-09-03
1.1464,1.1561,1.1134,1.1298,1.2196,2017-09-04
1.1602,1.1311,1.135,1.1445,1.1467,2017-09-05
1.1161,1.1303,1.0893,1.1034,1.2125,2017-09-06
1.087,1.1202,1.0577,1.0742,1.31,2017-09-07
1.1552,1.1558,1.116,1.1349,1.257,2017-09-08
1.0971,1.1366,1.0997,1.1017,0.9812,2017-09-09
1.1117,1.1431,1.0903,1.1034,1.1687,2017-09-10
1.1079,1.0524,1.0643,1.0806,1.4327,2017-09-11
1.0876,1.0913,1.0563,1.0715,1.3368,2017-09-12
1.0701,1.0631,1.0631,1.0659,1.0701,2017-09-13
1.085,1.0964,1.075,1.0808,1.0899,2017-09-14
1.1036,1.0721,1.0572,1.0767,1.4949,2017-09-15
1.0469,1.0644,1.0585,1.0542,0.87874,2017-09-16
1.0411,1.0636,1.0634,1.0542,0.77751,2017-09-17
1.0677,1.0688,1.0783,1.0731,0.90742,2017-09-18
1.0829,1.1211,1.0761,1.0826,1.0607,2017-09-19
1.0468,1.062,1.0643,1.0566,0.8262,2017-09-20
1.0635,1.0897,1.0842,1.0759,0.82849,2017-09-21
1.0726,1.0935,1.0416,1.0585,1.3962,2017-09-22
1.0804,1.0872,1.0751,1.0783,1.0474,2017-09-23
1.0471,1.0613,1.0317,1.0405,1.2248,2017-09-24
1.0466,1.073,1.0649,1.0577,0.81934,2017-09-25
1.0905,1.0849,1.0541,1.0717,1.402,2017-09-26
1.1122,1.1025,1.0382,1.074,1.9879,2017-09-27
1.0531,1.0931,1.0637,1.0615,0.89396,2017-09-28
1.0854,1.0768,1.0365,1.0597,1.6672,2017-09-29
1.0646,1.0472,1.0615,1.0616,1.032,2017-09-30
1.082,1.0919,1.0532,1.0688,1.3207,2017-10-01
1.0475,1.0553,1.0878,1.0673,0.67611,2017-10-02
1.089,1.0649,1.077,1.0811,1.1055,2017-10-03
1.0898,1.0727,1.1432,1.1135,0.70319,2017-10-04
1.1132,1.1005,1.0631,1.0882,1.5025,2017-10-05
1.0464,1.0554,1.0538,1.0506,0.91827,2017-10-06
1.0742,1.0979,1.0506,1.0651,1.2703,2017-10-07
1.0673,1.0567,1.0689,1.0671,0.98502,2017-10-08
1.0446,1.042,1.0283,1.0364,1.2518,2017-10-09
1.0812,1.0472,1.0407,1.0588,1.5245,2017-10-10
1.091,1.083,1.0743,1.0825,1.1501,2017-10-11
1.1011,1.0901,1.0485,1.0754,1.6182,2017-10-12
1.0483,1.0452,1.0571,1.0521,0.90639,2017-10-13
1.0903,1.0833,1.0824,1.0861,1.0662,2017-10-14
1.0398,1.0627,1.0388,1.0412,1.0131,2017-10-15
1.0592,1.0503,1.0448,1.052,1.1762,2017-10-16
1.0494,1.0596,1.0562,1.0533,0.92698,2017-10-17
1.1099,1.0832,1.0615,1.085,1.4933,2017-10-18
1.1007,1.1017,1.0558,1.0797,1.4865,2017-10-19
1.0629,1.0536,1.0676,1.0642,0.95532,2017-10-20
1.077,1.0805,1.1088,1.0914,0.7815,2017-10-21
1.0751,1.0541,1.0541,1.0638,1.2306,2017-10-22
1.0851,1.0804,1.0772,1.081,1.0692,2017-10-23
1.0834,1.1104,1.0774,1.083,1.0522,2017-10-24
1.1183,1.1362,1.1155,1.1186,1.0183,2017-10-25
1.1253,1.1008,1.1181,1.12,1.0465,2017-10-26
1.1719,1.1261,1.1427,1.1548,1.1625,2017-10-27
1.1694,1.1328,1.1557,1.1602,1.0713,2017-10-28
1.1439,1.1354,1.1408,1.1419,1.0175,2017-10-29
1.1154,1.1211,1.1445,1.128,0.83952,2017-10-30
1.1633,1.138,1.1318,1.1475,1.187,2017-10-31
1.2224,1.2191,1.1261,1.1795,1.5919,2017-11-01
1.233,1.1899,1.1809,1.2068,1.2396,2017-11-02
1.2658,1.211,1.1744,1.2216,1.433,2017-11-03
1.1882,1.1911,1.1874,1.1881,1.0034,2017-11-04
1.2176,1.174,1.1361,1.1782,1.4713,2017-11-05
1.1723,NA,NA,NA,NA,2017-11-06
NA,NA,NA,NA,NA,2017-11-07
1.1605,1.1192,1.1304,1.1441,1.1801,2017-11-08
1.1259,1.1354,1.0801,1.1069,1.3924,2017-11-09
1.1484,1.1007,1.1356,1.1388,1.0743,2017-11-10
1.1564,1.1866,1.1408,1.1524,1.0882,2017-11-11
1.1299,1.1509,1.0972,1.1178,1.2449,2017-11-12
1.155,1.1615,1.0922,1.1287,1.4875,2017-11-13
1.2187,1.1251,1.1492,1.1811,1.3743,2017-11-14
1.2248,1.2136,1.1662,1.1988,1.2887,2017-11-15
1.2457,1.1947,1.1532,1.2014,1.4875,2017-11-16
1.1932,1.2733,1.1829,1.1959,1.0469,2017-11-17
1.1371,1.1582,1.1159,1.13,1.1388,2017-11-18
1.1268,1.1371,1.1172,1.1238,1.0623,2017-11-19
1.1384,1.1395,1.1,1.1227,1.2818,2017-11-20
1.1555,1.162,1.0888,1.1285,1.5317,2017-11-21
1.1672,1.1215,1.1255,1.1461,1.2569,2017-11-22
1.2249,1.2261,1.1058,1.1743,1.8367,2017-11-23
1.1515,1.2018,1.2026,1.1759,0.78634,2017-11-24
1.1709,1.1679,1.1541,1.1638,1.0878,2017-11-25
1.1755,1.1875,1.1626,1.1713,1.065,2017-11-26
1.144,1.1668,1.1494,1.1482,0.97093,2017-11-27
1.1058,1.1127,1.1375,1.1187,0.8177,2017-11-28
1.1768,1.1686,1.0886,1.1401,1.7042,2017-11-29
1.1356,1.1069,1.0676,1.105,1.6523,2017-11-30
1.1587,1.1805,1.1133,1.1422,1.3033,2017-12-01
1.0966,1.0656,1.0812,1.0877,1.1305,2017-12-02
1.0825,1.0909,1.1108,1.0942,0.8079,2017-12-03
1.1113,1.1185,1.0921,1.1042,1.1486,2017-12-04
